title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #1,1- عِدَّةٌ مِنْ أَصْحَابِنَا عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنْ عَلِيِّ بْنِ الْحَكَمِ عَنْ عُمَرَ بْنِ أَبَانٍ عَنْ أَبِي عَبْدِ اللهِ قَالَ قَالَ رَسُولُ اللهِ ﷺ الْخَيْرُ كُلُّهُ فِي السَّيْفِ وَتَحْتَ ظِلِّ السَّيْفِ وَلا يُقِيمُ النَّاسَ إِلا السَّيْفُ وَالسُّيُوفُ مَقَالِيدُ الْجَنَّةِ وَالنَّارِ.,"1. A number of our people have narrated from Ahmad ibn Muhammad from Ali ibn al-Hakam from ‘Umar ibn Aban from abu ‘Abd Allah ‘Alayhi al-Salam, who has said the following: “The Messenger of Allah has said, ‘All good things are with the sword, under the shadow (protection) of sword and people cannot be improved without the sword. Swords are the key to paradise or hellfire.’”"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #2,2- عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ النَّوْفَلِيِّ عَنِ السَّكُونِيِّ عَنْ أَبِي عَبْدِ اللهِ قَالَ قَالَ رَسُولُ اللهِ ﷺ لِلْجَنَّةِ بَابٌ يُقَالُ لَهُ بابُ الْمُجَاهِدِينَ يَمْضُونَ إِلَيْهِ فَإِذَا هُوَ مَفْتُوحٌ وَهُمْ مُتَقَلِّدُونَ بِسُيُوفِهِمْ وَالْجَمْعُ فِي الْمَوْقِفِ وَالْمَلائِكَةُ تُرَحِّبُ بِهِمْ ثُمَّ قَالَ فَمَنْ تَرَكَ الْجِهَادَ أَلْبَسَهُ اللهُ عَزَّ وَجَلَّ ذُلا وَفَقْراً فِي مَعِيشَتِهِ وَمَحْقاً فِي دِينِهِ إِنَّ اللهَ عَزَّ وَجَلَّ أَغْنَى أُمَّتِي بِسَنَابِكِ خَيْلِهَا وَمَرَاكِزِ رِمَاحِهَا.,"2. Ali ibn Ibrahim has narrated from his father, from al-Nawfaliy from al-Sakuniy who has said the following: “Abu ‘Abd Allah , has said that the Messenger of Allah has said, ‘In paradise there is a door which is called ‘the door of people serving in the army’. They walk to it and it is open and they have their swords fixed on them ready and in place. The angels welcome them.’ He then said, ‘Whoever ignores joining the army, Allah, the Most Majestic, the Most Glorious, dresses him up with humiliation, poverty and his religion is destroyed. Allah, the Most Majestic, the Most Glorious, makes my followers self-sufficient through the hooves of their horses and the points of their spears.’”"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #3,3- وَبِإِسْنَادِهِ قَالَ قَالَ رَسُولُ اللهِ ﷺ خُيُولُ الْغُزَاةِ فِي الدُّنْيَا خُيُولُهُمْ فِي الْجَنَّةِ وَإِنَّ أَرْدِيَةَ الْغُزَاةِ لَسُيُوفُهُمْ وَقَالَ النَّبِيُّ ﷺ أَخْبَرَنِي جَبْرَئِيلُ بِأَمْرٍ قَرَّتْ بِهِ عَيْنِي وَفَرِحَ بِهِ قَلْبِي قَالَ يَا مُحَمَّدُ مَنْ غَزَا مِنْ أُمَّتِكَ فِي سَبِيلِ اللهِ فَأَصَابَهُ قَطْرَةٌ مِنَ السَّمَاءِ أَوْ صُدَاعٌ كَتَبَ اللهُ عَزَّ وَجَلَّ لَهُ شَهَادَةً.,"3. Through the chains of his narrator Ali ibn Ibrahim has narrated the following: “The Messenger of Allah, O Allah, grant compensation to Muhammad and his family worthy of their services to Your cause, has said, ‘The horses of the people serving in the army are their horses in paradise, and the gowns of the fighters for the cause of Allah are their swords. The Holy Prophet has said, ‘ Jibril (Gabriel) has told me something which has made my eyes and heart delightful, “O Muhammad, whoever of your followers fights for the cause of Allah, thereafter even if a drop from the sky falls on him or he experiences a flu, Allah, the Most Majestic, the Most Glorious, lists him as a martyr.’”"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #4,4- مُحَمَّدُ بْنُ يَحْيَى عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ عِيسَى عَنِ الْحَسَنِ بْنِ مَحْبُوبٍ عَنْ بَعْضِ أَصْحَابِهِ قَالَ كَتَبَ أَبُو جَعْفَرٍ فِي رِسَالَةٍ إِلَى بَعْضِ خُلَفَاءِ بَنِي أُمَيَّةَ وَمِنْ ذَلِكَ مَا ضَيَّعَ الْجِهَادَ الَّذِي فَضَّلَهُ اللهُ عَزَّ وَجَلَّ عَلَى الأعْمَالِ وَفَضَّلَ عَامِلَهُ عَلَى الْعُمَّالِ تَفْضِيلا فِي الدَّرَجَاتِ وَالْمَغْفِرَةِ وَالرَّحْمَةِ لأنَّهُ ظَهَرَ بِهِ الدِّينُ وَبِهِ يُدْفَعُ عَنِ الدِّينِ وَبِهِ اشْتَرَى اللهُ مِنَ الْمُؤْمِنِينَ أَنْفُسَهُمْ وَأَمْوَالَهُمْ بِالْجَنَّةِ بَيْعاً مُفْلِحاً مُنْجِحاً اشْتَرَطَ عَلَيْهِمْ فِيهِ حِفْظَ الْحُدُودِ وَأَوَّلُ ذَلِكَ الدُّعَاءُ إِلَى طَاعَةِ اللهِ عَزَّ وَجَلَّ مِنْ طَاعَةِ الْعِبَادِ وَإِلَى عِبَادَةِ اللهِ مِنْ عِبَادَةِ الْعِبَادِ وَإِلَى وَلايَةِ اللهِ مِنْ وَلايَةِ الْعِبَادِ فَمَنْ دُعِيَ إِلَى الْجِزْيَةِ فَأَبَى قُتِلَ وَسُبِيَ أَهْلُهُ وَلَيْسَ الدُّعَاءُ مِنْ طَاعَةِ عَبْدٍ إِلَى طَاعَةِ عَبْدٍ مِثْلِهِ وَمَنْ أَقَرَّ بِالْجِزْيَةِ لَمْ يُتَعَدَّ عَلَيْهِ وَلَمْ تُخْفَرْ ذِمَّتُهُ وَكُلِّفَ دُونَ طَاقَتِهِ وَكَانَ الْفَيْءُ لِلْمُسْلِمِينَ عَامَّةً غَيْرَ خَاصَّةٍ وَإِنْ كَانَ قِتَالٌ وَسَبْيٌ سِيرَ فِي ذَلِكَ بِسِيرَتِهِ وَعُمِلَ فِي ذَلِكَ بِسُنَّتِهِ مِنَ الدِّينِ ثُمَّ كَلَّفَ الأعْمَى وَالأعْرَجَ الَّذِينَ لا يَجِدُونَ مَا يُنْفِقُونَ عَلَى الْجِهَادِ بَعْدَ عُذْرِ اللهِ عَزَّ وَجَلَّ إِيَّاهُمْ وَيُكَلِّفُ الَّذِينَ يُطِيقُونَ مَا لا يُطِيقُونَ وَإِنَّمَا كَانُوا أَهْلَ مِصْرٍ يُقَاتِلُونَ مَنْ يَلِيهِ يُعْدَلُ بَيْنَهُمْ فِي الْبُعُوثِ فَذَهَبَ ذَلِكَ كُلُّهُ حَتَّى عَادَ النَّاسُ رَجُلَيْنِ أَجِيرٌ مُؤْتَجِرٌ بَعْدَ بَيْعِ اللهِ وَمُسْتَأْجِرٌ صَاحِبَهُ غَارِمٌ وَبَعْدَ عُذْرِ اللهِ وَذَهَبَ الْحَجُّ فَضُيِّعَ وَافْتَقَرَ النَّاسُ فَمَنْ أَعْوَجُ مِمَّنْ عَوَّجَ هَذَا وَمَنْ أَقْوَمُ مِمَّنْ أَقَامَ هَذَا فَرَدَّ الْجِهَادَ عَلَى الْعِبَادِ وَزَادَ الْجِهَادَ عَلَى الْعِبَادِ إِنَّ ذَلِكَ خَطَأٌ عَظِيمٌ.,"4. Muhammad ibn Yahya has narrated from Ahmad ibn Muhammad ibn ‘Isa from al-Hassan ibn Mahbub from certain individuals of his people who has said the following: “Abu Ja‘far , once wrote in a letter to a certain individual of the Amawide rulers the following: “Of his neglectfulness one example is his disregard of the duty of Jihad (serving in the army) which Allah, the Most Majestic, the Most Glorious, has given preference over all other good deeds. He (Allah) has given preference to those serving in the army over the doers of good deeds a very clear preference in matters of high positions, their receiving forgiveness and mercifulness. This is because by serving in the army religion is supported to become public and it is defended thereby as well. By means of Jihad (a person’s serving in the army) Allah has purchased believers’ souls and property as their payment for paradise which is a gainful bargain indeed. He (Allah) has set upon them the condition of their abiding by the rules of armed engagement. Of such rules is calling to the obedience of Allah, the Most Majestic, the Most Glorious, instead of obedience to people (servants of Allah), to the worship of Allah instead of worshipping other servants of Allah and to accept guardianship of Allah instead of seeking guardianship of the servants of Allah. Those who are asked to pay taxes but refuse are executed and their families are taken into custody. “There is no calling of servants of Allah to the obedience of other servants of Allah. Those who agree to pay taxes are not violated, their covenant is safe guarded, and is not burdened beyond what he can afford. “The properties captured from the enemies belong to all Muslims and not to a particular group. If an armed confrontation takes place and people are captured, the whole issue is dealt with according to his (the Holy Prophet’s) dealings and traditions which are of religion’s rules in such issues. He (the particular ruler) then placed the burden of serving in the army upon such people as those with disabilities like blind or lame and those who do not have the means to serve in the army, after being excused by Allah, the Most Majestic, the Most Glorious, and those who cannot afford. The residents of a city are required to fight only the nearby enemy with fairness and justice exercised in issues of mobilization. All such laws were disregarded and people are made to live in one of the two conditions: To live like the person who offers a certain service but instead of receiving wages is made to pay, although Allah has already purchased his services; and a person who asks to rent or hire an item but the party of other side of his contract is bankrupt and indebted, although Allah has excused him. He has ignored al-Hajj in disregard and people are left in poverty. Who then is more crooked than this that has made such straightforward laws seem crooked and who is more straightforward than him who properly follows them? Instead he has made people to serve in the army (unduly) and has made such a service an extra burden and this is a great mistake and sin.’”"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #5,5- عِدَّةٌ مِنْ أَصْحَابِنَا عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ خَالِدٍ عَنْ بَعْضِ أَصْحَابِهِ عَنْ عَبْدِ اللهِ بْنِ عَبْدِ الرَّحْمَنِ الأصَمِّ عَنْ حَيْدَرَةَ عَنْ أَبِي عَبْدِ اللهِ قَالَ الْجِهَادُ أَفْضَلُ الأشْيَاءِ بَعْدَ الْفَرَائِضِ.,"5. A number of our people have narrated from Ahmad ibn Muhammad ibn Khalid from certain individuals of his people from ‘Abd Allah ibn ‘Abd al-Rahman al-Asamm from Haydarah who has said the following: “Abu ‘Abd Allah , has said that Jihad (serving in the army) is the most virtuous task except obligatory (prayers) matters.”"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #6,6- أَحْمَدُ بْنُ مُحَمَّدِ بْنِ سَعِيدٍ عَنْ جَعْفَرِ بْنِ عَبْدِ اللهِ الْعَلَوِيِّ وَأَحْمَدُ بْنُ مُحَمَّدٍ الْكُوفِيُّ عَنْ عَلِيِّ بْنِ الْعَبَّاسِ عَنْ إِسْمَاعِيلَ بْنِ إِسْحَاقَ جَمِيعاً عَنْ أَبِي رَوْحٍ فَرَجِ بْنِ قُرَّةَ عَنْ مَسْعَدَةَ بْنِ صَدَقَةَ قَالَ حَدَّثَنِي ابْنُ أَبِي لَيْلَى عَنْ أَبِي عَبْدِ الرَّحْمَنِ السُّلَمِيِّ قَالَ قَالَ أَمِيرُ الْمُؤْمِنِينَ صَلَوَاتُ اللهِ عَلَيْهِ أَمَّا بَعْدُ فَإِنَّ الْجِهَادَ بَابٌ مِنْ أَبْوَابِ الْجَنَّةِ فَتَحَهُ اللهُ لِخَاصَّةِ أَوْلِيَائِهِ وَسَوَّغَهُمْ كَرَامَةً مِنْهُ لَهُمْ وَنِعْمَةٌ ذَخَرَهَا وَالْجِهَادُ هُوَ لِبَاسُ التَّقْوَى وَدِرْعُ اللهِ الْحَصِينَةُ وَجُنَّتُهُ الْوَثِيقَةُ فَمَنْ تَرَكَهُ رَغْبَةً عَنْهُ أَلْبَسَهُ اللهُ ثَوْبَ الذُّلِّ وَشَمِلَهُ الْبَلاءُ وَفَارَقَ الرِّضَا وَدُيِّثَ بِالصَّغَارِ وَالْقَمَاءَةِ وَضُرِبَ عَلَى قَلْبِهِ بِالأسْدَادِ وَأُدِيلَ الْحَقُّ مِنْهُ بِتَضْيِيعِ الْجِهَادِ وَسِيمَ الْخَسْفَ وَمُنِعَ النَّصَفَ أَلا وَإِنِّي قَدْ دَعَوْتُكُمْ إِلَى قِتَالِ هَؤُلاءِ الْقَوْمِ لَيْلا وَنَهَاراً وَسِرّاً وَإِعْلاناً وَقُلْتُ لَكُمْ اغْزُوهُمْ قَبْلَ أَنْ يَغْزُوكُمْ فَوَ اللهِ مَا غُزِيَ قَوْمٌ قَطُّ فِي عُقْرِ دَارِهِمْ إِلا ذَلُّوا فَتَوَاكَلْتُمْ وَتَخَاذَلْتُمْ حَتَّى شُنَّتْ عَلَيْكُمُ الْغَارَاتُ وَمُلِكَتْ عَلَيْكُمُ الأوْطَانُ هَذَا أَخُو غَامِدٍ قَدْ وَرَدَتْ خَيْلُهُ الأنْبَارَ وَقَتَلَ حَسَّانَ بْنَ حَسَّانَ الْبَكْرِيَّ وَأَزَالَ خَيْلَكُمْ عَنْ مَسَالِحِهَا وَقَدْ بَلَغَنِي أَنَّ الرَّجُلَ مِنْهُمْ كَانَ يَدْخُلُ عَلَى الْمَرْأَةِ الْمُسْلِمَةِ وَالأخْرَى الْمُعَاهَدَةِ فَيَنْتَزِعُ حِجْلَهَا وَقُلْبَهَا وَقَلائِدَهَا وَرِعَاثَهَا مَا تُمْنَعُ مِنْهُ إِلا بِالاسْتِرْجَاعِ وَالاسْتِرْحَامِ ثُمَّ انْصَرَفُوا وَافِرِينَ مَا نَالَ رَجُلا مِنْهُمْ كَلْمٌ وَلا أُرِيقَ لَهُ دَمٌ فَلَوْ أَنَّ امْرَأً مُسْلِماً مَاتَ مِنْ بَعْدِ هَذَا أَسَفاً مَا كَانَ بِهِ مَلُوماً بَلْ كَانَ عِنْدِي بِهِ جَدِيراً فَيَا عَجَباً عَجَباً وَاللهِ يَمِيثُ الْقَلْبَ وَيَجْلِبُ الْهَمَّ مِنِ اجْتِمَاعِ هَؤُلاءِ عَلَى بَاطِلِهِمْ وَتَفَرُّقِكُمْ عَنْ حَقِّكُمْ فَقُبْحاً لَكُمْ وَتَرَحاً حِينَ صِرْتُمْ غَرَضاً يُرْمَى يُغَارُ عَلَيْكُمْ وَلا تُغِيرُونَ وَتُغْزَوْنَ وَلا تَغْزُونَ وَيُعْصَى اللهُ وَتَرْضَوْنَ فَإِذَا أَمَرْتُكُمْ بِالسَّيْرِ إِلَيْهِمْ فِي أَيَّامِ الْحَرِّ قُلْتُمْ هَذِهِ حَمَارَّةُ الْقَيْظِ أَمْهِلْنَا حَتَّى يُسَبَّخَ عَنَّا الْحَرُّ وَإِذَا أَمَرْتُكُمْ بِالسَّيْرِ إِلَيْهِمْ فِي الشِّتَاءِ قُلْتُمْ هَذِهِ صَبَارَّةُ الْقُرِّ أَمْهِلْنَا حَتَّى يَنْسَلِخَ عَنَّا الْبَرْدُ كُلُّ هَذَا فِرَاراً مِنَ الْحَرِّ وَالْقُرِّ فَإِذَا كُنْتُمْ مِنَ الْحَرِّ وَالْقُرِّ تَفِرُّونَ فَأَنْتُمْ وَاللهِ مِنَ السَّيْفِ أَفَرُّ يَا أَشْبَاهَ الرِّجَالِ وَلا رِجَالَ حُلُومُ الأطْفَالِ وَعُقُولُ رَبَّاتِ الْحِجَالِ لَوَدِدْتُ أَنِّي لَمْ أَرَكُمْ وَلَمْ أَعْرِفْكُمْ مَعْرِفَةً وَاللهِ جَرَّتْ نَدَماً وَأَعْقَبَتْ ذَمّاً قَاتَلَكُمُ اللهُ لَقَدْ مَلأتُمْ قَلْبِي قَيْحاً وَشَحَنْتُمْ صَدْرِي غَيْظاً وَجَرَّعْتُمُونِي نُغَبَ التَّهْمَامِ أَنْفَاساً وَأَفْسَدْتُمْ عَلَيَّ رَأْيِي بِالْعِصْيَانِ وَالْخِذْلانِ حَتَّى لَقَدْ قَالَتْ قُرَيْشٌ إِنَّ ابْنَ أَبِي طَالِبٍ رَجُلٌ شُجَاعٌ وَلَكِنْ لا عِلْمَ لَهُ بِالْحَرْبِ للهِ أَبُوهُمْ وَهَلْ أَحَدٌ مِنْهُمْ أَشَدُّ لَهَا مِرَاساً وَأَقْدَمُ فِيهَا مَقَاماً مِنِّي لَقَدْ نَهَضْتُ فِيهَا وَمَا بَلَغْتُ الْعِشْرِينَ وَهَا أَنَا قَدْ ذَرَّفْتُ عَلَى السِّتِّينَ وَلَكِنْ لا رَأْيَ لِمَنْ لا يُطَاعُ.,"6. Ahmad ibn Muhammad ibn Sa‘id has narrated from Ja’far ibn ‘Abd Allah al-‘Alawiy and Ahmad ibn Muhammad al-Kufiy from Ali ibn al-‘Abbas, from Isma’il ibn Ishaq, all from abu Faraj ibn Qurrah, who has narrated from Mas’adah ibn Sadaqah. He has said that narrated to him ibn abu Layla’ from abu ‘Abd al-Rahman al-Sullamiy who has said that Amir al-Mu’minin , has said who has said the following: “Thereafter, you must take notice that Jihad (serving in the army) is one of the doors to paradise. Allah has opened it for His special friends whom He has made to deserve it through His generosity toward them and a bounty, which He has stored. Jihad is the garment of piety and it is Allah’s invincible gown and strong shield. If one ignores it in disregard Allah dresses him up in humiliation. Misfortune engulfs him, small and worthless issues humiliate him and barriers block his heart. Truth moves away from him due to his disregard of Jihad. Hardship disturbs him and he is denied justice."
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #7,7- مُحَمَّدُ بْنُ يَحْيَى عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ عِيسَى عَنْ عَلِيِّ بْنِ الْحَكَمِ عَنْ أَبِي حَفْصٍ الْكَلْبِيِّ عَنْ أَبِي عَبْدِ اللهِ قَالَ إِنَّ اللهَ عَزَّ وَجَلَّ بَعَثَ رَسُولَهُ بِالإسْلامِ إِلَى النَّاسِ عَشْرَ سِنِينَ فَأَبَوْا أَنْ يَقْبَلُوا حَتَّى أَمَرَهُ بِالْقِتَالِ فَالْخَيْرُ فِي السَّيْفِ وَتَحْتَ السَّيْفِ وَالأمْرُ يَعُودُ كَمَا بَدَأَ.,"7. Muhammad ibn Yahya has narrated from Ahmad ibn Muhammad ibn ‘Isa from Ali ibn al-Hakam from abu Hafs al-Kalbiy who has said the following: “Abu ‘Abd Allah , has said that Allah, the Most Majestic, the Most Glorious, sent His Messenger with al-Islam to people. For ten years no one accepted al-Islam. Thereafter He commanded him to fight back. Goodness is with the sword and under the sword. The matter one day will return to how it was in the beginning (Allah’s religion will become powerful as it was in the times of the Holy Prophet).”"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #8,8- عِدَّةٌ مِنْ أَصْحَابِنَا عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ خَالِدٍ عَنْ أَبِي الْبَخْتَرِيِّ عَنْ أَبِي عَبْدِ اللهِ قَالَ قَالَ رَسُولُ اللهِ ﷺ إِنَّ جَبْرَئِيلَ أَخْبَرَنِي بِأَمْرٍ قَرَّتْ بِهِ عَيْنِي وَفَرِحَ بِهِ قَلْبِي قَالَ يَا مُحَمَّدُ مَنْ غَزَا غَزَاةً فِي سَبِيلِ اللهِ مِنْ أُمَّتِكَ فَمَا أَصَابَهُ قَطْرَةٌ مِنَ السَّمَاءِ أَوْ صُدَاعٌ إِلا كَانَتْ لَهُ شَهَادَةً يَوْمَ الْقِيَامَةِ.,"8. A number of our people have narrated from Ahmad ibn Muhammad ibn Khalid from abu al-Bakhtariy who has said the following: “Abu ‘ Abd Allah , has said that the Messenger of Allah has said, ‘ Jibril informed me of something and it brought delightfulness to my eyes and happiness to my heart. He said, “O Muhammad, anyone of your followers who fights the enemy for the cause of Allah, even if a drop of rain falls on him from the sky or he experiences a headache, he will, on the Day of Judgment, receive for it a reward equal to that for martyrdom.’””"
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #9,9- وَبِهَذَا الإسْنَادِ قَالَ قَالَ رَسُولُ اللهِ ﷺ مَنْ بَلَّغَ رِسَالَةَ غَازٍ كَانَ كَمَنْ أَعْتَقَ رَقَبَةً وَهُوَ شَرِيكُهُ فِي ثَوَابِ غَزْوَتِهِ.,9. Through the same chain of narrators as that of the previous Hadith the following is narrated from Rasul Allah SAWA: “One who conveys the message of a fighter for the cause of Allah receives a reward equal to freeing a slave and he will have a share in the reward for his fighting for the cause of Allah in battle..”
Al-Kāfi,The Sufficient,Volume 5,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of Jihad (Serving in the Army),Chapter 1 | Virtue and Excellence of Serving in the Army,Ḥadīth #10,10- عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ النَّوْفَلِيِّ عَنِ السَّكُونِيِّ عَنْ أَبِي عَبْدِ اللهِ قَالَ قَالَ النَّبِيُّ ﷺ مَنِ اغْتَابَ مُؤْمِناً غَازِياً أَوْ آذَاهُ أَوْ خَلَفَهُ فِي أَهْلِهِ بِسُوءٍ نُصِبَ لَهُ يَوْمَ الْقِيَامَةِ فَيَسْتَغْرِقُ حَسَنَاتِهِ ثُمَّ يُرْكَسُ فِي النَّارِ إِذَا كَانَ الْغَازِي فِي طَاعَةِ اللهِ عَزَّ وَجَلَّ.,"10. Ali ibn Ibrahim has narrated from his father, from al-Nawfaliy from al-Sakuniy from abu ‘Abd Allah , who has said the following: “If one back-bites a believing person who is fighting for the cause of Allah or troubles the fighter’s family in his absence by evil manners, he will, on the Day of Judgment, be brought to justice. All of his good deeds will become invalid and he will then be sent into hell, if the fighter has fought in obedience to Allah, the Most Majestic, the Most Glorious.’”"
